numero_pedido,data_pedido,status_pedido,trimestre,mes,ano,porte_negocio,pais,territorio,estado,cidade,linha_produto,preco_sugerido,codigo_produto,quantidade_pedida,preco_unitario,valor_total
10337,11/21/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Classic Cars,143,S18_4027,36,100.0,5679.36
10337,11/21/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Classic Cars,143,S18_4027,36,100.0,5679.36
10349,12/1/2004 0:00,Shipped,4,12,2004,Large,USA,,NY,NYC,Classic Cars,143,S18_4027,34,100.0,4394.84
10349,12/1/2004 0:00,Shipped,4,12,2004,Medium,USA,,NY,NYC,Classic Cars,143,S18_4027,34,100.0,4394.84
10349,12/1/2004 0:00,Shipped,4,12,2004,Small,USA,,NY,NYC,Classic Cars,143,S18_4027,34,100.0,4394.84
10358,12/10/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,25,100.0,2528.25
10358,12/10/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,25,100.0,2528.25
10372,1/26/2005 0:00,Shipped,1,1,2005,Large,Japan,Japan,Tokyo,Minato-ku,Classic Cars,143,S18_4027,48,100.0,7031.52
10372,1/26/2005 0:00,Shipped,1,1,2005,Medium,Japan,Japan,Tokyo,Minato-ku,Classic Cars,143,S18_4027,48,100.0,7031.52
10372,1/26/2005 0:00,Shipped,1,1,2005,Small,Japan,Japan,Tokyo,Minato-ku,Classic Cars,143,S18_4027,48,100.0,7031.52
10383,2/22/2005 0:00,Shipped,1,2,2005,Medium,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,38,100.0,5340.9
10383,2/22/2005 0:00,Shipped,1,2,2005,Small,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,38,100.0,5340.9
10394,3/15/2005 0:00,Shipped,1,3,2005,Medium,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,37,100.0,6376.58
10394,3/15/2005 0:00,Shipped,1,3,2005,Small,Spain,EMEA,,Madrid,Classic Cars,143,S18_4027,37,100.0,6376.58
10413,5/5/2005 0:00,Shipped,2,5,2005,Large,USA,,CT,Bridgewater,Classic Cars,143,S18_4027,49,100.0,6896.75
10413,5/5/2005 0:00,Shipped,2,5,2005,Medium,USA,,CT,Bridgewater,Classic Cars,143,S18_4027,49,100.0,6896.75
10413,5/5/2005 0:00,Shipped,2,5,2005,Small,USA,,CT,Bridgewater,Classic Cars,143,S18_4027,49,100.0,6896.75
10100,1/6/2003 0:00,Shipped,1,1,2003,Medium,USA,,NH,Nashua,Vintage Cars,92,S18_4409,22,86.51,1903.22
10100,1/6/2003 0:00,Shipped,1,1,2003,Small,USA,,NH,Nashua,Vintage Cars,92,S18_4409,22,86.51,1903.22
10110,3/18/2003 0:00,Shipped,1,3,2003,Medium,UK,EMEA,,Manchester,Vintage Cars,92,S18_4409,28,89.27,2499.56
10110,3/18/2003 0:00,Shipped,1,3,2003,Small,UK,EMEA,,Manchester,Vintage Cars,92,S18_4409,28,89.27,2499.56
10124,5/21/2003 0:00,Shipped,2,5,2003,Medium,USA,,NV,Las Vegas,Vintage Cars,92,S18_4409,36,85.59,3081.24
10124,5/21/2003 0:00,Shipped,2,5,2003,Small,USA,,NV,Las Vegas,Vintage Cars,92,S18_4409,36,85.59,3081.24
10148,9/11/2003 0:00,Shipped,3,9,2003,Medium,Australia,APAC,NSW,North Sydney,Vintage Cars,92,S18_4409,34,100.0,3598.22
10148,9/11/2003 0:00,Shipped,3,9,2003,Small,Australia,APAC,NSW,North Sydney,Vintage Cars,92,S18_4409,34,100.0,3598.22
10162,10/18/2003 0:00,Shipped,4,10,2003,Large,USA,,CA,San Francisco,Vintage Cars,92,S18_4409,39,100.0,3912.09
10162,10/18/2003 0:00,Shipped,4,10,2003,Medium,USA,,CA,San Francisco,Vintage Cars,92,S18_4409,39,100.0,3912.09
10162,10/18/2003 0:00,Shipped,4,10,2003,Small,USA,,CA,San Francisco,Vintage Cars,92,S18_4409,39,100.0,3912.09
10173,11/5/2003 0:00,Shipped,4,11,2003,Medium,Italy,EMEA,,Bergamo,Vintage Cars,92,S18_4409,21,75.46,1584.66
10173,11/5/2003 0:00,Shipped,4,11,2003,Small,Italy,EMEA,,Bergamo,Vintage Cars,92,S18_4409,21,75.46,1584.66
10182,11/12/2003 0:00,Shipped,4,11,2003,Large,USA,,CA,San Rafael,Vintage Cars,92,S18_4409,36,100.0,3942.72
10182,11/12/2003 0:00,Shipped,4,11,2003,Medium,USA,,CA,San Rafael,Vintage Cars,92,S18_4409,36,100.0,3942.72
10182,11/12/2003 0:00,Shipped,4,11,2003,Small,USA,,CA,San Rafael,Vintage Cars,92,S18_4409,36,100.0,3942.72
10193,11/21/2003 0:00,Shipped,4,11,2003,Medium,Australia,APAC,Victoria,Glen Waverly,Vintage Cars,92,S18_4409,24,97.55,2341.2
10193,11/21/2003 0:00,Shipped,4,11,2003,Small,Australia,APAC,Victoria,Glen Waverly,Vintage Cars,92,S18_4409,24,97.55,2341.2
10204,12/2/2003 0:00,Shipped,4,12,2003,Medium,USA,,NY,NYC,Vintage Cars,92,S18_4409,29,85.59,2482.11
10204,12/2/2003 0:00,Shipped,4,12,2003,Small,USA,,NY,NYC,Vintage Cars,92,S18_4409,29,85.59,2482.11
10213,1/22/2004 0:00,Shipped,1,1,2004,Medium,UK,EMEA,,London,Vintage Cars,92,S18_4409,38,94.79,3602.02
10213,1/22/2004 0:00,Shipped,1,1,2004,Small,UK,EMEA,,London,Vintage Cars,92,S18_4409,38,94.79,3602.02
10227,3/2/2004 0:00,Shipped,1,3,2004,Large,France,EMEA,,Lyon,Vintage Cars,92,S18_4409,34,100.0,3566.94
10227,3/2/2004 0:00,Shipped,1,3,2004,Medium,France,EMEA,,Lyon,Vintage Cars,92,S18_4409,34,100.0,3566.94
10227,3/2/2004 0:00,Shipped,1,3,2004,Small,France,EMEA,,Lyon,Vintage Cars,92,S18_4409,34,100.0,3566.94
10241,4/13/2004 0:00,Shipped,2,4,2004,Large,France,EMEA,,Strasbourg,Vintage Cars,92,S18_4409,42,90.19,3787.98
10241,4/13/2004 0:00,Shipped,2,4,2004,Medium,France,EMEA,,Strasbourg,Vintage Cars,92,S18_4409,42,90.19,3787.98
10241,4/13/2004 0:00,Shipped,2,4,2004,Small,France,EMEA,,Strasbourg,Vintage Cars,92,S18_4409,42,90.19,3787.98
10280,8/17/2004 0:00,Shipped,3,8,2004,Large,Italy,EMEA,,Torino,Vintage Cars,92,S18_4409,35,100.0,3704.05
10280,8/17/2004 0:00,Shipped,3,8,2004,Medium,Italy,EMEA,,Torino,Vintage Cars,92,S18_4409,35,100.0,3704.05
10280,8/17/2004 0:00,Shipped,3,8,2004,Small,Italy,EMEA,,Torino,Vintage Cars,92,S18_4409,35,100.0,3704.05
10288,9/1/2004 0:00,Shipped,3,9,2004,Medium,Singapore,APAC,,Singapore,Vintage Cars,92,S18_4409,35,80.99,2834.65
10288,9/1/2004 0:00,Shipped,3,9,2004,Small,Singapore,APAC,,Singapore,Vintage Cars,92,S18_4409,35,80.99,2834.65
10302,10/6/2003 0:00,Shipped,4,10,2003,Large,UK,EMEA,,Liverpool,Vintage Cars,92,S18_4409,38,89.27,3392.26
10302,10/6/2003 0:00,Shipped,4,10,2003,Medium,UK,EMEA,,Liverpool,Vintage Cars,92,S18_4409,38,89.27,3392.26
10302,10/6/2003 0:00,Shipped,4,10,2003,Small,UK,EMEA,,Liverpool,Vintage Cars,92,S18_4409,38,89.27,3392.26
10311,10/16/2004 0:00,Shipped,4,10,2004,Medium,Spain,EMEA,,Madrid,Vintage Cars,92,S18_4409,41,81.91,3358.31
10311,10/16/2004 0:00,Shipped,4,10,2004,Small,Spain,EMEA,,Madrid,Vintage Cars,92,S18_4409,41,81.91,3358.31
10332,11/17/2004 0:00,Shipped,4,11,2004,Large,UK,EMEA,,Manchester,Vintage Cars,92,S18_4409,50,100.0,7310.0
10332,11/17/2004 0:00,Shipped,4,11,2004,Medium,UK,EMEA,,Manchester,Vintage Cars,92,S18_4409,50,100.0,7310.0
10332,11/17/2004 0:00,Shipped,4,11,2004,Small,UK,EMEA,,Manchester,Vintage Cars,92,S18_4409,50,100.0,7310.0
10344,11/25/2004 0:00,Shipped,4,11,2004,Large,France,EMEA,,Marseille,Vintage Cars,92,S18_4409,21,100.0,2203.11
10344,11/25/2004 0:00,Shipped,4,11,2004,Medium,France,EMEA,,Marseille,Vintage Cars,92,S18_4409,21,100.0,2203.11
10344,11/25/2004 0:00,Shipped,4,11,2004,Small,France,EMEA,,Marseille,Vintage Cars,92,S18_4409,21,100.0,2203.11
10367,1/12/2005 0:00,Resolved,1,1,2005,Large,USA,,CA,Pasadena,Vintage Cars,92,S18_4409,43,62.72,2696.96
10367,1/12/2005 0:00,Resolved,1,1,2005,Medium,USA,,CA,Pasadena,Vintage Cars,92,S18_4409,43,62.72,2696.96
10367,1/12/2005 0:00,Resolved,1,1,2005,Small,USA,,CA,Pasadena,Vintage Cars,92,S18_4409,43,62.72,2696.96
10380,2/16/2005 0:00,Shipped,1,2,2005,Medium,Spain,EMEA,,Madrid,Vintage Cars,92,S18_4409,32,100.0,3376.64
10380,2/16/2005 0:00,Shipped,1,2,2005,Small,Spain,EMEA,,Madrid,Vintage Cars,92,S18_4409,32,100.0,3376.64
10407,4/22/2005 0:00,On Hold,2,4,2005,Large,USA,,CA,San Jose,Vintage Cars,92,S18_4409,6,90.19,541.14
10407,4/22/2005 0:00,On Hold,2,4,2005,Medium,USA,,CA,San Jose,Vintage Cars,92,S18_4409,6,90.19,541.14
10407,4/22/2005 0:00,On Hold,2,4,2005,Small,USA,,CA,San Jose,Vintage Cars,92,S18_4409,6,90.19,541.14
10420,5/29/2005 0:00,In Process,2,5,2005,Medium,Australia,APAC,NSW,Chatswood,Vintage Cars,92,S18_4409,66,92.95,6134.7
10420,5/29/2005 0:00,In Process,2,5,2005,Small,Australia,APAC,NSW,Chatswood,Vintage Cars,92,S18_4409,66,92.95,6134.7
10105,2/11/2003 0:00,Shipped,1,2,2003,Large,Denmark,EMEA,,Kobenhavn,Vintage Cars,87,S18_4522,41,82.5,3382.5
10105,2/11/2003 0:00,Shipped,1,2,2003,Medium,Denmark,EMEA,,Kobenhavn,Vintage Cars,87,S18_4522,41,82.5,3382.5
10105,2/11/2003 0:00,Shipped,1,2,2003,Small,Denmark,EMEA,,Kobenhavn,Vintage Cars,87,S18_4522,41,82.5,3382.5
10117,4/16/2003 0:00,Shipped,2,4,2003,Medium,Singapore,Japan,,Singapore,Vintage Cars,87,S18_4522,23,97.42,2240.66
10117,4/16/2003 0:00,Shipped,2,4,2003,Small,Singapore,Japan,,Singapore,Vintage Cars,87,S18_4522,23,97.42,2240.66
10128,6/6/2003 0:00,Shipped,2,6,2003,Medium,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,43,92.16,3962.88
10142,8/8/2003 0:00,Shipped,3,8,2003,Large,USA,,CA,San Rafael,Vintage Cars,87,S18_4522,24,70.22,1685.28
10142,8/8/2003 0:00,Shipped,3,8,2003,Medium,USA,,CA,San Rafael,Vintage Cars,87,S18_4522,24,70.22,1685.28
10142,8/8/2003 0:00,Shipped,3,8,2003,Small,USA,,CA,San Rafael,Vintage Cars,87,S18_4522,24,70.22,1685.28
10153,9/28/2003 0:00,Shipped,3,9,2003,Large,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,22,83.38,1834.36
10153,9/28/2003 0:00,Shipped,3,9,2003,Medium,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,22,83.38,1834.36
10153,9/28/2003 0:00,Shipped,3,9,2003,Small,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,22,83.38,1834.36
10166,10/21/2003 0:00,Shipped,4,10,2003,Medium,USA,,MA,New Bedford,Vintage Cars,87,S18_4522,26,73.73,1916.98
10166,10/21/2003 0:00,Shipped,4,10,2003,Small,USA,,MA,New Bedford,Vintage Cars,87,S18_4522,26,73.73,1916.98
10177,11/7/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,35,74.6,2611.0
10177,11/7/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,35,74.6,2611.0
10185,11/14/2003 0:00,Shipped,4,11,2003,Large,USA,,MA,New Bedford,Vintage Cars,87,S18_4522,47,77.24,3630.28
10185,11/14/2003 0:00,Shipped,4,11,2003,Medium,USA,,MA,New Bedford,Vintage Cars,87,S18_4522,47,77.24,3630.28
10185,11/14/2003 0:00,Shipped,4,11,2003,Small,USA,,MA,New Bedford,Vintage Cars,87,S18_4522,47,77.24,3630.28
10197,11/26/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Barcelona,Vintage Cars,87,S18_4522,50,100.0,5090.5
10197,11/26/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Barcelona,Vintage Cars,87,S18_4522,50,100.0,5090.5
10208,1/2/2004 0:00,Shipped,1,1,2004,Large,France,EMEA,,Lyon,Vintage Cars,87,S18_4522,45,87.77,3949.65
10208,1/2/2004 0:00,Shipped,1,1,2004,Medium,France,EMEA,,Lyon,Vintage Cars,87,S18_4522,45,87.77,3949.65
10208,1/2/2004 0:00,Shipped,1,1,2004,Small,France,EMEA,,Lyon,Vintage Cars,87,S18_4522,45,87.77,3949.65
10221,2/18/2004 0:00,Shipped,1,2,2004,Medium,Belgium,EMEA,,Bruxelles,Vintage Cars,87,S18_4522,39,89.53,3491.67
10221,2/18/2004 0:00,Shipped,1,2,2004,Small,Belgium,EMEA,,Bruxelles,Vintage Cars,87,S18_4522,39,89.53,3491.67
10232,3/20/2004 0:00,Shipped,1,3,2004,Medium,UK,EMEA,Isle of Wight,Cowes,Vintage Cars,87,S18_4522,23,89.53,2059.19
10232,3/20/2004 0:00,Shipped,1,3,2004,Small,UK,EMEA,Isle of Wight,Cowes,Vintage Cars,87,S18_4522,23,89.53,2059.19
10248,5/7/2004 0:00,Cancelled,2,5,2004,Medium,USA,,NY,NYC,Vintage Cars,87,S18_4522,42,75.48,3170.16
10248,5/7/2004 0:00,Cancelled,2,5,2004,Small,USA,,NY,NYC,Vintage Cars,87,S18_4522,42,75.48,3170.16
10261,6/17/2004 0:00,Shipped,2,6,2004,Medium,Canada,,Quebec,Montreal,Vintage Cars,87,S18_4522,20,89.53,1790.6
10261,6/17/2004 0:00,Shipped,2,6,2004,Small,Canada,,Quebec,Montreal,Vintage Cars,87,S18_4522,20,89.53,1790.6
10273,7/21/2004 0:00,Shipped,3,7,2004,Medium,Belgium,EMEA,,Bruxelles,Vintage Cars,87,S18_4522,33,71.09,2345.97
10273,7/21/2004 0:00,Shipped,3,7,2004,Small,Belgium,EMEA,,Bruxelles,Vintage Cars,87,S18_4522,33,71.09,2345.97
10283,8/20/2004 0:00,Shipped,3,8,2004,Medium,Canada,,BC,Tsawassen,Vintage Cars,87,S18_4522,34,100.0,3580.88
10283,8/20/2004 0:00,Shipped,3,8,2004,Small,Canada,,BC,Tsawassen,Vintage Cars,87,S18_4522,34,100.0,3580.88
10293,9/9/2004 0:00,Shipped,3,9,2004,Large,Italy,EMEA,,Torino,Vintage Cars,87,S18_4522,49,100.0,4946.06
10293,9/9/2004 0:00,Shipped,3,9,2004,Medium,Italy,EMEA,,Torino,Vintage Cars,87,S18_4522,49,100.0,4946.06
10293,9/9/2004 0:00,Shipped,3,9,2004,Small,Italy,EMEA,,Torino,Vintage Cars,87,S18_4522,49,100.0,4946.06
10306,10/14/2004 0:00,Shipped,4,10,2004,Medium,UK,EMEA,,Manchester,Vintage Cars,87,S18_4522,39,90.4,3525.6
10306,10/14/2004 0:00,Shipped,4,10,2004,Small,UK,EMEA,,Manchester,Vintage Cars,87,S18_4522,39,90.4,3525.6
10315,10/29/2004 0:00,Shipped,4,10,2004,Medium,France,EMEA,,Nantes,Vintage Cars,87,S18_4522,36,100.0,3602.16
10315,10/29/2004 0:00,Shipped,4,10,2004,Small,France,EMEA,,Nantes,Vintage Cars,87,S18_4522,36,100.0,3602.16
10326,11/9/2004 0:00,Shipped,4,11,2004,Medium,Sweden,EMEA,,Lule,Vintage Cars,87,S18_4522,50,86.01,4300.5
10326,11/9/2004 0:00,Shipped,4,11,2004,Small,Sweden,EMEA,,Lule,Vintage Cars,87,S18_4522,50,86.01,4300.5
10337,11/21/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Vintage Cars,87,S18_4522,29,100.0,4498.19
10337,11/21/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Vintage Cars,87,S18_4522,29,100.0,4498.19
10350,12/2/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,30,100.0,3023.1
10350,12/2/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,30,100.0,3023.1
10372,1/26/2005 0:00,Shipped,1,1,2005,Large,Japan,Japan,Tokyo,Minato-ku,Vintage Cars,87,S18_4522,41,86.89,3562.49
10372,1/26/2005 0:00,Shipped,1,1,2005,Medium,Japan,Japan,Tokyo,Minato-ku,Vintage Cars,87,S18_4522,41,86.89,3562.49
10372,1/26/2005 0:00,Shipped,1,1,2005,Small,Japan,Japan,Tokyo,Minato-ku,Vintage Cars,87,S18_4522,41,86.89,3562.49
10383,2/22/2005 0:00,Shipped,1,2,2005,Medium,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,28,58.58,1640.24
10383,2/22/2005 0:00,Shipped,1,2,2005,Small,Spain,EMEA,,Madrid,Vintage Cars,87,S18_4522,28,58.58,1640.24
10396,3/23/2005 0:00,Shipped,1,3,2005,Medium,USA,,CA,San Rafael,Vintage Cars,87,S18_4522,45,100.0,4739.4
10396,3/23/2005 0:00,Shipped,1,3,2005,Small,USA,,CA,San Rafael,Vintage Cars,87,S18_4522,45,100.0,4739.4
10414,5/6/2005 0:00,On Hold,2,5,2005,Medium,USA,,MA,Boston,Vintage Cars,87,S18_4522,16,75.48,1207.68
10414,5/6/2005 0:00,On Hold,2,5,2005,Small,USA,,MA,Boston,Vintage Cars,87,S18_4522,16,75.48,1207.68
10103,1/29/2003 0:00,Shipped,1,1,2003,Medium,Norway,EMEA,,Stavern,Trucks and Buses,121,S18_4600,36,100.0,4228.2
10103,1/29/2003 0:00,Shipped,1,1,2003,Small,Norway,EMEA,,Stavern,Trucks and Buses,121,S18_4600,36,100.0,4228.2
10114,4/1/2003 0:00,Shipped,2,4,2003,Large,France,EMEA,,Paris,Trucks and Buses,121,S18_4600,41,100.0,4815.45
10114,4/1/2003 0:00,Shipped,2,4,2003,Medium,France,EMEA,,Paris,Trucks and Buses,121,S18_4600,41,100.0,4815.45
10114,4/1/2003 0:00,Shipped,2,4,2003,Small,France,EMEA,,Paris,Trucks and Buses,121,S18_4600,41,100.0,4815.45
10126,5/28/2003 0:00,Shipped,2,5,2003,Large,Spain,EMEA,,Madrid,Trucks and Buses,121,S18_4600,50,100.0,7083.0
10126,5/28/2003 0:00,Shipped,2,5,2003,Medium,Spain,EMEA,,Madrid,Trucks and Buses,121,S18_4600,50,100.0,7083.0
10126,5/28/2003 0:00,Shipped,2,5,2003,Small,Spain,EMEA,,Madrid,Trucks and Buses,121,S18_4600,50,100.0,7083.0
10140,7/24/2003 0:00,Shipped,3,7,2003,Large,USA,,CA,Burlingame,Trucks and Buses,121,S18_4600,40,100.0,4601.2
10140,7/24/2003 0:00,Shipped,3,7,2003,Medium,USA,,CA,Burlingame,Trucks and Buses,121,S18_4600,40,100.0,4601.2
10140,7/24/2003 0:00,Shipped,3,7,2003,Small,USA,,CA,Burlingame,Trucks and Buses,121,S18_4600,40,100.0,4601.2
10150,9/19/2003 0:00,Shipped,3,9,2003,Large,Singapore,Japan,,Singapore,Trucks and Buses,121,S18_4600,49,100.0,6467.02
10150,9/19/2003 0:00,Shipped,3,9,2003,Medium,Singapore,Japan,,Singapore,Trucks and Buses,121,S18_4600,49,100.0,6467.02
10150,9/19/2003 0:00,Shipped,3,9,2003,Small,Singapore,Japan,,Singapore,Trucks and Buses,121,S18_4600,49,100.0,6467.02
10164,10/21/2003 0:00,Resolved,4,10,2003,Medium,Austria,EMEA,,Graz,Trucks and Buses,121,S18_4600,45,100.0,5012.55
10164,10/21/2003 0:00,Resolved,4,10,2003,Small,Austria,EMEA,,Graz,Trucks and Buses,121,S18_4600,45,100.0,5012.55
10175,11/6/2003 0:00,Shipped,4,11,2003,Medium,UK,EMEA,,London,Trucks and Buses,121,S18_4600,47,100.0,5121.59
10175,11/6/2003 0:00,Shipped,4,11,2003,Small,UK,EMEA,,London,Trucks and Buses,121,S18_4600,47,100.0,5121.59
10183,11/13/2003 0:00,Shipped,4,11,2003,Medium,USA,,PA,Philadelphia,Trucks and Buses,121,S18_4600,21,100.0,2441.04
10183,11/13/2003 0:00,Shipped,4,11,2003,Small,USA,,PA,Philadelphia,Trucks and Buses,121,S18_4600,21,100.0,2441.04
10194,11/25/2003 0:00,Shipped,4,11,2003,Large,France,EMEA,,Lyon,Trucks and Buses,121,S18_4600,32,100.0,4262.08
10194,11/25/2003 0:00,Shipped,4,11,2003,Medium,France,EMEA,,Lyon,Trucks and Buses,121,S18_4600,32,100.0,4262.08
10194,11/25/2003 0:00,Shipped,4,11,2003,Small,France,EMEA,,Lyon,Trucks and Buses,121,S18_4600,32,100.0,4262.08
10207,12/9/2003 0:00,Shipped,4,12,2003,Large,USA,,MA,Boston,Trucks and Buses,121,S18_4600,47,100.0,6658.02
10207,12/9/2003 0:00,Shipped,4,12,2003,Medium,USA,,MA,Boston,Trucks and Buses,121,S18_4600,47,100.0,6658.02
10207,12/9/2003 0:00,Shipped,4,12,2003,Small,USA,,MA,Boston,Trucks and Buses,121,S18_4600,47,100.0,6658.02
10217,2/4/2004 0:00,Shipped,1,2,2004,Large,Singapore,APAC,,Singapore,Trucks and Buses,121,S18_4600,38,100.0,4509.08
10217,2/4/2004 0:00,Shipped,1,2,2004,Medium,Singapore,APAC,,Singapore,Trucks and Buses,121,S18_4600,38,100.0,4509.08
10217,2/4/2004 0:00,Shipped,1,2,2004,Small,Singapore,APAC,,Singapore,Trucks and Buses,121,S18_4600,38,100.0,4509.08
10229,3/11/2004 0:00,Shipped,1,3,2004,Medium,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,41,100.0,4716.23
10229,3/11/2004 0:00,Shipped,1,3,2004,Small,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,41,100.0,4716.23
10245,5/4/2004 0:00,Shipped,2,5,2004,Medium,USA,,CT,New Haven,Trucks and Buses,121,S18_4600,21,100.0,2390.22
10245,5/4/2004 0:00,Shipped,2,5,2004,Small,USA,,CT,New Haven,Trucks and Buses,121,S18_4600,21,100.0,2390.22
10259,6/15/2004 0:00,Shipped,2,6,2004,Medium,Singapore,APAC,,Singapore,Trucks and Buses,121,S18_4600,41,100.0,4666.62
10259,6/15/2004 0:00,Shipped,2,6,2004,Small,Singapore,APAC,,Singapore,Trucks and Buses,121,S18_4600,41,100.0,4666.62
10270,7/19/2004 0:00,Shipped,3,7,2004,Medium,Australia,APAC,NSW,Chatswood,Trucks and Buses,121,S18_4600,38,100.0,5383.08
10270,7/19/2004 0:00,Shipped,3,7,2004,Small,Australia,APAC,NSW,Chatswood,Trucks and Buses,121,S18_4600,38,100.0,5383.08
10281,8/19/2004 0:00,Shipped,3,8,2004,Large,USA,,PA,Allentown,Trucks and Buses,121,S18_4600,25,99.29,2482.25
10281,8/19/2004 0:00,Shipped,3,8,2004,Medium,USA,,PA,Allentown,Trucks and Buses,121,S18_4600,25,99.29,2482.25
10281,8/19/2004 0:00,Shipped,3,8,2004,Small,USA,,PA,Allentown,Trucks and Buses,121,S18_4600,25,99.29,2482.25
10291,9/8/2004 0:00,Shipped,3,9,2004,Large,Sweden,EMEA,,Boras,Trucks and Buses,121,S18_4600,48,100.0,5288.64
10291,9/8/2004 0:00,Shipped,3,9,2004,Medium,Sweden,EMEA,,Boras,Trucks and Buses,121,S18_4600,48,100.0,5288.64
10291,9/8/2004 0:00,Shipped,3,9,2004,Small,Sweden,EMEA,,Boras,Trucks and Buses,121,S18_4600,48,100.0,5288.64
10305,10/13/2004 0:00,Shipped,4,10,2004,Large,USA,,MA,Cambridge,Trucks and Buses,121,S18_4600,22,99.29,2184.38
10305,10/13/2004 0:00,Shipped,4,10,2004,Medium,USA,,MA,Cambridge,Trucks and Buses,121,S18_4600,22,99.29,2184.38
10305,10/13/2004 0:00,Shipped,4,10,2004,Small,USA,,MA,Cambridge,Trucks and Buses,121,S18_4600,22,99.29,2184.38
10313,10/22/2004 0:00,Shipped,4,10,2004,Medium,Canada,,BC,Vancouver,Trucks and Buses,121,S18_4600,28,100.0,2881.76
10313,10/22/2004 0:00,Shipped,4,10,2004,Small,Canada,,BC,Vancouver,Trucks and Buses,121,S18_4600,28,100.0,2881.76
10323,11/5/2004 0:00,Shipped,4,11,2004,Medium,Germany,EMEA,,Frankfurt,Trucks and Buses,121,S18_4600,47,100.0,6203.06
10334,11/19/2004 0:00,On Hold,4,11,2004,Medium,Sweden,EMEA,,Lule,Trucks and Buses,121,S18_4600,49,100.0,6763.47
10334,11/19/2004 0:00,On Hold,4,11,2004,Small,Sweden,EMEA,,Lule,Trucks and Buses,121,S18_4600,49,100.0,6763.47
10347,11/29/2004 0:00,Shipped,4,11,2004,Medium,Australia,APAC,Victoria,Melbourne,Trucks and Buses,121,S18_4600,45,100.0,5884.65
10347,11/29/2004 0:00,Shipped,4,11,2004,Small,Australia,APAC,Victoria,Melbourne,Trucks and Buses,121,S18_4600,45,100.0,5884.65
10357,12/10/2004 0:00,Shipped,4,12,2004,Medium,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,28,100.0,3559.64
10357,12/10/2004 0:00,Shipped,4,12,2004,Small,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,28,100.0,3559.64
10370,1/20/2005 0:00,Shipped,1,1,2005,Large,Australia,APAC,NSW,North Sydney,Trucks and Buses,121,S18_4600,29,57.53,1668.37
10370,1/20/2005 0:00,Shipped,1,1,2005,Medium,Australia,APAC,NSW,North Sydney,Trucks and Buses,121,S18_4600,29,57.53,1668.37
10370,1/20/2005 0:00,Shipped,1,1,2005,Small,Australia,APAC,NSW,North Sydney,Trucks and Buses,121,S18_4600,29,57.53,1668.37
10382,2/17/2005 0:00,Shipped,1,2,2005,Large,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,39,100.0,4890.6
10382,2/17/2005 0:00,Shipped,1,2,2005,Medium,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,39,100.0,4890.6
10382,2/17/2005 0:00,Shipped,1,2,2005,Small,USA,,CA,San Rafael,Trucks and Buses,121,S18_4600,39,100.0,4890.6
10411,5/1/2005 0:00,Shipped,2,5,2005,Medium,Canada,,Quebec,Montreal,Trucks and Buses,121,S18_4600,46,100.0,5235.72
10411,5/1/2005 0:00,Shipped,2,5,2005,Small,Canada,,Quebec,Montreal,Trucks and Buses,121,S18_4600,46,100.0,5235.72
10425,5/31/2005 0:00,In Process,2,5,2005,Medium,France,EMEA,,Nantes,Trucks and Buses,121,S18_4600,38,100.0,4325.16
10425,5/31/2005 0:00,In Process,2,5,2005,Small,France,EMEA,,Nantes,Trucks and Buses,121,S18_4600,38,100.0,4325.16
10103,1/29/2003 0:00,Shipped,1,1,2003,Medium,Norway,EMEA,,Stavern,Vintage Cars,50,S18_4668,41,47.29,1938.89
